X;Y;id;title;Organization;Address;overview;WebPage;TitleEN;NUMBER1;AddressEN;DescriptionEN;WebPageEN;Column1;Score
438336.9386;6057242.523;438;Vilkavi’kio miesto dvaras;[{'id':2, 'name': 'Vilkaviskio_turizmo_informacijos_centras_Vsi'}];Vyskupo A.Karoso g. 11 Vilkavi’kis;Manoma kad buvo ‘kurtas 1744 m. 1812 m. dvare buvo apsistoj“s Pranc◊zijos imperatorius Napoleonas.;;;1;;;;;2
438006.2088;6057173.202;439;Vilkavi’kio æv. Kryÿiaus I’auk’tinimo baÿny;[{'id':2, 'name': 'Vilkaviskio_turizmo_informacijos_centras_Vsi'}];Vyskupo A.Karoso g. 2 Vilkavi’kis;1894 m. buvo pastatyta sta—iatiki÷ cerkv” 1922 m. ji perduota katalikams. 1944 m. apgriovus parapijos baÿny—i– - katedr– cerkvei buvo suteiktos parapin”s baÿny—ios teis”s.;;;1;;;;;5
435090.3455;6039521.789;440;Tautinio atgimimo –ÿuolynas;[{'id':2, 'name': 'Vilkaviskio_turizmo_informacijos_centras_Vsi'}];Oÿkabali÷ I k. Vilkavi’kio r.;1989 m. Jono Basanavi—iaus gimtin”je prad”tas sodinti tautinio atgimimo –ÿuolynas. Dabar jis uÿima apie 40 ha ploto. µÿuoliukai i’rei’kia pagarb– m◊s÷ prot”viams kurie kaip –ÿuolai tvirtai ‘leid“ ’aknis ‘ gimt–j– ÿem“.;;;9;;;;;2
430183.9024;6037395.593;441;Graÿi’ki÷ æv. arkangelo Mykolo baÿny—ia;[{'id':2, 'name': 'Vilkaviskio_turizmo_informacijos_centras_Vsi'}];Graÿi’kiai Vilkavi’kio r.;Pirmoji medin” baÿny—ia pastatyta 1598 m. antroji - 1745 m. o dabartin” i’ lauko akmen÷ sum◊ryta 1881 m. po karo atremontuota.;;;1;;;;;5
458474.8052;6199663.775;442;Paeÿer”s uÿliejama pieva;[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}];;Uÿliejamos pievos yra maÿiausiai priklausomos nuo ÿmogaus veiklos nes —ia visk– reguliuoja vanduo: pavasario ir rudenini÷ potvyni÷ metu jis atne’a ir i’ne’a maisto medÿiagas.;http://tic.siauliai.lt/article/archive/423/;Lakeside flood-meadow;9;;Floodmeadows are least dependent on human activities because water rules here: spring and autumn floods bring and remove nutrients.;;;5
458698.6431;6200652.26;443;Tikram gamtininkui;[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}];;Talk’os eÿero pakrant”mis driekiasi nendryn÷ juosta. Jeigu taku prasibrausite per nendryn– prie’ akis atsivers eÿero æIAULIAI panorama ir gal”site steb”ti vandens pauk’—ius.;http://tic.siauliai.lt/article/archive/423/;For a true naturalist;9;;Reed beds extend along the shores of Talk’a Lake. If you manage to push yourway through the reeds you will get fantastic panoramic views of the lake and do some bird watching.;;;4
458704.9931;6200936.193;444;Smulkieji eÿero gyventojai;[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}];;"Jeigu kantriai pas”d”site prie kranto vandens
ir pakrant”s augal÷ priedangoje pamatysite daugyb“ visoki÷ eÿero gyventoj÷.";http://tic.siauliai.lt/article/archive/423/;Tiny Úinhabitants¶;9;;"Of the lake?if you are patient enough to sit still on
the shore of the lake for some of time you might be lucky to see them under the cover of water and coastal plants.";;;4
458861.1454;6103203.53;445;œuklij÷ piliakalnis;[{'id':4, 'name': 'sesupes_euroregiono_turizmo_informacijos_centras'}];œuklij÷ k. æaki÷ r.;Piliakalnis ‘rengtas Nemuno kairiojo kranto auk’tumos ky’ulyje. Datuojamas I t◊kst. - II t◊kst. pradÿia.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=501;;10;;;;;3
463648.0081;6209237.539;446;Kryÿi÷ kalnas;[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}];Jurgai—i÷ km. Me’kui—i÷ sen. LT-81439 æiauli÷ r. sav.;Kryÿi÷ kalnas ? tai istorijos ir architekt◊ros paminklas unikalus liaudies meno ansamblis. Jis traukia ÿmones visus tikin—iuosius savo ramybe dvasingumu autenti’ka ir sakraline b◊timi.;http://www.kryziukalnas.lt/;The Hill of Crosses;1;Jurgai—iai village Me’kui—iai Eldership;The Hill of Crosses is a site of pilgrimage about 12 km north of the city of æiauliai. The exact number of crosses is unknown but estimates put it at about 100000 in 2006.;;;5
463861.7919;6209376.683;447;Broli÷ Pranci’kon÷ vienuolynas;[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}];Jurgai—i÷ k. Me’kui—i÷ sen.;Vienuolynas pastatytas Popieÿiaus Jono Pauliaus II iniacityva. Jis po apsilankymo Kryÿi÷ kalne prad”jo puosel”ti id”j– sujungti La Vernos kaln– Italijoje su Kryÿi÷ kalnu Lietuvoje.;http://tic.siauliai.lt/article/archive/536/;Franciscan Monastery at the Hill;1;;The construction of the Monastery was encouraged by Pope John Paul II. In the autumn of 1993 two weeks after his return from Lithuania build a monastery at the Hill of Crosses.;;;3
583144.4306;6061572.924;448;Pilies gatv”;[];;Pilies gatv” ? seniausia ir puo’niausia Vilniaus senamiestyje. æia gatve ‘ pil‘ vaÿiuodavo karaliai popieÿiaus legatai ir kit÷ ’ali÷ pasiuntiniai.;http://www.vilnius-tourism.lt/turizmas/lankytinos-vietos/top-20/pilies-gatve/;Pilies Street;1;;Pilies Street is the oldest and most flamboyant street in the Old Town of Vilnius. The street appeared in place of the former road from Vilnius Castle. This was the main road to the castle with its branches finally turning into side streets.;http://www.vilnius-tourism.lt/en/turizmas/lankytinos-vietos/top-20/pilies-gatve/;;1
318431.0997;6214455.714;449;æventosios turizmo informacijos centras;[{'id':8, 'name': 'Palangos_turizmo_informacijos_centras_Vsi'}];æventosios g. 14 LT-00306 æventoji;V’Ω Palangos turizmo informacijos centras kiekvien– vasaros sezon– atidaro filial– æventojoje. Tel. 8 460 48808.;http://palangatic.lt;;6;;;;;2
316504.6646;6186448.454;450;Antrojo pasaulinio karo ‘tvirtinimai-baterijos;[{'id':8, 'name': 'Palangos_turizmo_informacijos_centras_Vsi'}];;Antrojo pasaulinio karo pradÿioje A. Hitleriui ruo’iantis ÿygiui ‘ rytus ’alia Giruli÷ buvo pastatyti gynybiniai ‘tvirtinimai. Jie buvo sudaryti i’ 9 gelÿbetoni÷ ‘rengini÷ sujungt÷ poÿeminiais keliais. Jame ‘rengta ekspozicija.;http://www.memel-nord.lt;;11;;;;;4
316335.5955;6201214.615;451;V’Ω Palangos turizmo informacijos filialas;[{'id':8, 'name': 'Palangos_turizmo_informacijos_centras_Vsi'}];Vytauto g. 19 Palanga;V’Ω Palangos turizmo informacijos centro filialas Palangos Botanikos Parko Sargo namelyje vasaros sezono metu. Tel. 8 460 53249;http://palangatic.lt/;;6;;;;;3
316771.5007;6203811.441;452;Palangos miesto senosios ÿyd÷ kapin”s;[{'id':8, 'name': 'Palangos_turizmo_informacijos_centras_Vsi'}];Prie Naglio kalno;Paj◊rio ’ilo ruoÿe apie 300 m ’iauriau Naglio kalno yra ir senosios Palangos ÿyd÷ kapin”s. Jos pasiekiamos b”gimo taku ˜LabrytysÚ.;;;1;;;;;4
316423.8375;6201500.566;453;Ramyb”s galerija;[{'id':8, 'name': 'Palangos_turizmo_informacijos_centras_Vsi'}];Vytauto g. 35 LT-00135 Palanga;Modernaus bei ’iuolaikinio meno parodos k◊rybiniai edukaciniai uÿsi”mimai vaikams jaunimui suaugusiems meno k◊rini÷ pardavimas.;http://www.ramybesgalerija.lt;;12;;;;;1
447707.4515;6104638.969;454;æventaduob”;[{'id':4, 'name': 'sesupes_euroregiono_turizmo_informacijos_centras'}];Plok’—i÷ k. æaki÷ r.;Plok’—i÷ æventaduob”. Didÿiupo upelio sl”nyje ‘rengta koplyt”l”. æi– viet– ÿmon”s vadina æventaduobe.;http://tic.sesupe.lt/?id=850;;9;;;;;2
461560.3359;6102213.668;455;Jogini’ki÷ piliakalnis;[{'id':4, 'name': 'sesupes_euroregiono_turizmo_informacijos_centras'}];Jogini’ki÷ k. æaki÷ r.;Piliakalnis ‘rengtas auk’tumos ky’ulyje Jotul”s kairiajame krante santakoje su Strazdupiu. Datuojamas I t◊kst. - II t◊kst. pradÿia.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=488;;10;;;;;3
561473.2089;6189332.089;456;Paminklas J.∂erniui;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;1998 m. ‘rengtoje generolo Jono ∂erniaus aik’t”je. Jos pagrindinis akcentas ? skulptoriaus Vaclovo Krutinio sukurta skulpt◊rin” granito kompozicija su generolo J.∂erniaus biustu.;;;2;;;;;1
562307.971;6190162.883;457;Paminklas ÿuvusiems savanoriams Kupi’kio  kapin;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;;;;2;;;;;1
465422.5989;6102008.615;458;œemosios Panemun”s piliakalnis;[{'id':4, 'name': 'sesupes_euroregiono_turizmo_informacijos_centras'}];œemoji Panemun” æaki÷ r.;Piliakalnis ‘rengtas auk’tumos ky’ulyje Nemuno kairiajame ir Paaus”s de’iniajame krante. Datuojamas I t◊kst. - II t◊kst. pradÿia.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=500;;10;;;;;2
472447.3537;6098512.356;459;Mikyt÷ piliakalnis;[{'id':4, 'name': 'sesupes_euroregiono_turizmo_informacijos_centras'}];Mikyt÷ k. æaki÷ r.;Piliakalnis Smailakalnis ‘rengtas Nemuno kairiojo kranto ky’ulyje suformuotame daub÷. Datuojamas I t◊kst. - II t◊kst. pradÿia.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=492;;10;;;;;1
473153.5281;6096444.368;460;æ”tij÷ piliakalnis;[{'id':4, 'name': 'sesupes_euroregiono_turizmo_informacijos_centras'}];æ”tij÷ k. æaki÷ r.;Piliakalnis Jundakalnis ‘rengtas auk’tumos ky’ulyje Nemuno ir Liek”s kairiajame krante. Datuojamas I t◊kst. - II t◊kst. pradÿia.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=496;;10;;;;;4
562200.8145;6189836.122;461;Kupos up”s sl”nis;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;Kupos up”s sl”nis-svarbiausia Kupi’kio gamtin” teritorija kertanti miest– per pat‘ vidut‘.Kupa-tipi’ka ’iaur”s irvidurio Lietuvos up”.Sl”nyje ‘rengtos 2 apÿvalgos aik’tel”s pasivaik’—iojimo takai pastatyti  du  nauji  tiltai.;;;2;;;;;5
495598.9833;6015574.045;462;Dirmi’ki÷ piliakalnis;[];Dirmi’ki÷ k. Miroslavo sen. Alytaus r.;Piliakalnis ‘rengtas bevardÿio upelio kairiajame krante. ælaitai stat◊s apaug“s lapuo—iais medÿiais. Ω æ yra 05 ha I t◊kst. pap”d”s gyvenviet”. Jis datuojamas I t◊kst. vid.? II t◊kst. pr.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=10;Dirmi’k”s Mound;10;Dirmi’k”s village Miroslavas Neighbourhood Alytus district;Dirmi’k”s mound is dated to the middle of the 1st century ? the beginning of the 2nd century. More than one researcher of the mound remarked that it most likely was intended not for defensive but for cult purposes.;http://www.piliakalniai.lt/piliakalnis.php?piliakalnis_id=10;;3
546333.1911;6181345.625;463;æulc÷ ’eimos koplyt”l”;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];Asi◊klyn”s g 9;Suba—iaus geleÿinkelio stoties gyvenviet”s Asi◊klyn”s gatv”je smalsaus atvyk”lio ak‘ patraukia 1889 metais subat”no Alekso æulco pastatyta koplyt”l”.;;;1;;;;;4
319320.4397;6215007.618;464;æv—. Mergel”s Marijos J◊r÷ œvaigÿd”s baÿ;[{'id':8, 'name': 'Palangos_turizmo_informacijos_centras_Vsi'}];Paupio g. 30 LT-00311 æventoji;æv—. Mergel”s Marijos J◊r÷ œvaigÿd”s baÿmy—ia medin”. Tel. +370 698 41330 klebonas@sventosiosparapija.lt;http://sventosiosparapija.lt;;1;;;;;3
505166.5136;6028384.535;465;Sveikatos tako apÿvalgos aik’tel”;[];;Dviratinink÷ ir p”s—i÷j÷ Sveikatos takas nutiestas ant XIX a. supilto geleÿinkelio pylimo veda iki Dain÷ sl”nio kuriame buvo rengiamos dain÷ ir ’oki÷ ’vent”s. Nuo pylimo atsiveria vaizdas ‘ kitame Nemuno krante st◊ksant‘ Alytaus piliak;;;11;;;;;1
486941.0654;6105843.668;466;Babt÷ kra’totyros muziejus;[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Nev”ÿio g. 3 Babt÷ sen. Kauno r. Tel. +370 37 555423;Kauno rajono muziejaus filialas. Muziejuje veikia Babt÷ senov”s valstie—i÷ versl÷ amat÷ ir buities dvarinink÷ buities 1863 m. sukilimo atgarsi÷ ’vietimo ekspozicijos.;http://www.muziejai.lt/kaunas/babtu_muz.htm;;8;;;;;4
504288.0132;6029606.964;467;Kra’totyros muziejaus archeologin” ekspozicija;[];Jiezno g. 2 Alytus;Ekspozicija ‘sik◊rusi XVI a. skliautuotose r◊siuose. ∂ia pristatoma Piet÷ Lietuva akmens amÿiuje jotvingi÷ genties palikimas Alytaus regione. Galima  pamatyti mieste kasin”jim÷ metu rastus archeologinius radinius.;http://www.alytus-tourism.lt/lt/lankytinos-vietos/muziejai-ir-galerijos;Archaeological Exposition of Alytus Museum;8;Jiezno street 2 Alytus;;;;4
494511.1501;6091493.924;468;"""ab"" pogrindÿio spaustuv”";[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Sali÷ k. Domeikavos sen. Tel. +370 37 533249;Kauno rajono muziejaus filialas. Po ’iltnamiu ‘rengtoje spaustuv”je 1981-1991 m. buvo spausdinama tautin” religin” ir politin” literat◊ra. Tai vienintel” spaustuv” Lietuvoje kurios neaptiko soviet÷ saugumas.;http://www.muziejai.lt/kaunas/spaustuve_ab.htm;;8;;;;;1
505172.599;6028856.553;469;Alytaus piliakalnis;[];;;;The Alytus Mound;11;;;;;2
505933.1995;6041739.531;470;Punios piliakalnis;[];Punios k. Alytaus r.;Garsiausias Alytaus kra’te Punios piliakalnis i’didÿiai dunkso Nemuno ir Punel”s santakoje.  Nuo piliakalnio vir’◊n”s atsiveria viena i’ graÿiausi÷ ’alies panoram÷: plati Nemuno juosta prie’ais o’ia Punios ’ilas.;;The Punia Mound;11;Punia village Alytus District;;;;1
474193.7497;6091913.777;471;Altoni’ki÷ piliakalnis;[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Altoni’ki÷ k. Zapy’kio sen.;Nuo piliakalnio atsiveria Nemuno kra’tovaizdis. Uÿlipimas nuo æaki÷ kelio privaÿiavimas - nuo Altoni’ki÷ k.;;;10;;;;;2
484347.1554;6087680.435;472;Pypli÷ piliakalnis;[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Pypli÷ k. Ringaud÷ sen.;Ωrengti laiptai apÿvalgos aik’tel” nuo kurios atsiveria Nemuno ir Nev”ÿio santaka. Pasiekiamas nuo Ka—ergin”s kelio.;;;10;;;;;2
486912.7326;6105894.274;473;Babt÷ æv. Apa’tal÷ Petro ir Povilo baÿny—ia;[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Babt÷ mstl. Kauno r.;Pastatyta 1845 m. Tai medin”s architekt◊ros ’edevras. Ωdomus baÿny—ios vidus pjaustiniais puo’ti altoriai.;;;1;;;;;4
486177.0046;6110796.46;474;Panev”ÿiuko J”zaus Nukryÿiuotojo baÿny—ia;[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Panev”ÿiuko k. Babt÷ sen.;Tai retai pasitaikantis trikampio plano v”lyvo baroko stiliaus m◊rinis statinys liaudies meistr÷ pastatytas 1747 m. Ωdomu: baÿny—ios kompleks– sudaro baÿny—ia ir ’ventoriaus tvora baÿny—ios varpas vardu Antanas.;;;1;;;;;4
522494.1718;6177331.588;475;Panev”ÿio kra’totyros muziejus;[];Vasario 16 - osios g. 23;Ekspozicija pasakoja apie Panev”ÿio kra’to praeit‘ nuo pirm÷j÷ gyventoj÷ pasirodymo iki 1940 met÷ SSRS okupacijos. Supaÿindinama su sen÷j÷ gyventoj÷ buitimi gyvenimo b◊du etnini÷ darini÷ formavimusi ry’iais su kaimynais papro—iais p;http://www.paneveziomuziejus.lt/;;8;;;;;1
522661.3888;6177565.744;476;Seniausias miesto pastatas;[];Kranto g. 21;"Eksponuojami autenti’ki bajor÷ aplinkos daiktai monet÷ lobis dvar÷ nuotraukos dvarinink÷ portretai ÿymiausi÷ kra’to bajor÷ gimini÷ herbai.
Muziejuje ‘rengtas dvaro interjeras bei instaliacija legendinio bajoro Vladislovo Sicinskio-∂i—ins";http://www.muziejai.lt/panevezys/seniausias_pastatas.htm;;8;;;;;5
523485.8321;6176770.935;477;Juozo Miltinio palikimo studij÷ centras;[];Algirdo g. 54-19;I’saugota autenti’ka reÿisieriaus gyvenimo aplinka kurioje atkurtas visas Panev”ÿio dramos teatro reÿisieriaus Juozo Miltinio testamentinis palikimas visuomenei ? biblioteka rankra’tiniai dokumentai meno k◊rini÷ kolekcija.;http://www.miltinis.lt;;8;;;;;2
522571.4302;6177272.189;478;Pasiprie’inimas sovietinei okupacijai ir S–j◊di;[];Respublikos g. 17;Moderniai ‘rengta nuolatin” ekspozicija atspindi pasiprie’inim– sovietinei okupacijai Panev”ÿio kra’te 1940?1990 metais. Pagrindin”s temos: pirmoji sovietin” okupacija tremtys ir kalinimai partizanin” kova neginkluotas pasiprie’inimas S;http://www.muziejai.lt/Panevezys/sajudzio_muz.htm;;8;;;;;4
522465.8613;6177681.5;479;J. Bal—ikonio gimnazijos istorijos muziejus;[];Respublikos g. 47;Muziejuje rodoma dokumentin” memuarin” iliustracin” ir kita pana’aus pob◊dÿio medÿiaga atspindinti gimnazijos jos mokytoj÷ mokini÷ istorij– bei likimus.;http://www.jbalcikoniogimnazija.lt/;;8;;;;;5
522610.2404;6177285.363;480;Fotografijos galerija;[];Vasario 16-osios g. 11;Galerija organizuoja Lietuvos ir uÿsienio fotograf÷ darb÷ parodas dirba su jaunimu. ∂ia vyksta knyg÷ pristatymai poezijos vakarai.;http://www.culture.lt/galleries/panfot.htm;;12;;;;;2
522522.0016;6177494.252;481;A Galerija;[];Respublikos g. 33;Galerija siekia pristatyti kuo ‘vairesn‘ bei savitesn‘ ’iuolaikin‘ men–. Ji atvira tapybai fotografijai instaliacijoms video menui skulpt◊rai grafikai. Plati galerijos programa pristato lietuvi÷ bei uÿsienio menininkus.;http://www.agalerija.lt/;;12;;;;;2
522736.3359;6176610.325;482;Sigito Stank◊no Men÷ galerija;[];Ramygalos g. 30;Sigitas Stank◊nas savo namuose ‘k◊r” maÿa galerij–. Galerijoje nuolat veikia ‘vairi÷ tapybos grafikos fotografij÷ keramikos darb÷ ekspozicijos. Rengiami ‘vair◊s teminiai vakarai su dainininkais poetais ir daugeliu kit÷ meninink÷.;;;12;;;;;2
511513.6849;6075402.448;483;Arlavi’ki÷ kadagi÷ sl”nis;[{'id':7, 'name': 'Kauno_rajono_turizmo_ir_verslo__informacijos_centras_Vsi'}];Arlavi’ki÷ k. Taurakiemio sen.;Tai 24 ha ploto Arlavi’ki÷ botaninio draustinio dalis. Sl”niu t“siasi ‘rengtas 13 km paÿintinis p”s—i÷j÷ takas su informaciniais stendais suoleliais. Nuo tako atsiveria nuostabus Nemuno kra’tovaizdis.;http://www.kaunomarios.lt/;;11;;;;;3
560471.759;6190404.977;484;Akmenyt”s ’altinis;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;1951--1952 metais Kupi’kio miesto gelm”s tirtos giliais gr“ÿiniais.æis ’altinis tryk’ta i’ tuomet i’gr“ÿto 8831 m gr“ÿinio ÿio—i÷.Prie’ tai ’altinis try’ko i’ maÿdaug 3 m. ilgio ir 15 plo—io duburio ‘siterpusio ‘ L”vens up”s k;;;9;;;;;2
561875.3763;6189682.663;485;H.Orakausko  k◊rinys˜ Hig”jaÚ;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;Tai ’varos sanitarijos ir sveikatos graik÷ deiv” Hig”ja. Kad b◊t÷ lengviau atpaÿ‘stama skulptorius j– pavaizdavo su ’iai dievybei b◊dinga atributika ? gyvate ir svarstykl”mis. ‘.;;;2;;;;;1
561838.3346;6189668.111;486;H.Orakausko  k◊rinys ˜Motinyst”Ú;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;Menininkas pasinaudoja gerai ÿinomu pietos kompoziciniu sprendimu ir ’alia buvusi÷ gimdymo nam÷ ir ligonin”s sukuria skulpt◊rin“ grup“ motin– ant rank÷ laikan—i– vaik–.;;;2;;;;;4
561901.8347;6189683.986;487;H Orakausko  k◊rinys ˜PokalbisÚ;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];;Pokalbis - skulpt◊rin“ grup“ sudaro vyro ir moters siluetai tarp kuri÷ vyksta dialogas. Apibendrintos stovin—i÷ viena prie’ais kit– fig◊r÷ formos papildydamos ir prat“sdamos atsikartoja viena kitoje.;;;2;;;;;1
561093.9279;6189846.308;488;H.Orakausko  k◊rinys ˜MerkurijusÚ;[{'id':5, 'name': 'Kupiskio_rajono_turizmo_ir_verslo_informacijos_centras_Vsi'}];L.Stuokos-Gucevi—iaus. 5;Merkurijaus skulpt◊r– ir pastat– sieja tik kavin”s ˜MerkurijusÚpavadinimas ir eksterjere naudojami klasin”s architekt◊ros elementai. H.Orakauskas pasodino Merkurij÷ ant klasikinio tipo  arkos vir’aus pagrindin”s miesto  aik’t”s ’one.;;;2;;;;;5
522292.0297;6176865.788;489;Sta—iatiki÷ Kristaus prisik”limo cerkv”;[];J. Tilvy—io g.6;Medin” Panev”ÿio cerkv” pastatyta 1892 metais. 1937 m. parapijoje buvo 621 tikintysis. Prie cerkv”s veik” labdaros draugija. 1945 m. parapijoje buvo 400 tikin—i÷j÷ 1947 m. soviet÷ valdÿia j– ‘registravo.;;;1;;;;;3
