X,Y,id,title,Organization,InsertDate,UpdateDate,Address,overview,WebPage,TitleEN,NUMBER1,AddressEN,DescriptionEN,WebPageEN,,Score
519889.4986,6104837.647,738,Šv. Onos bažnyčia,[],3/13/2014,,Skarulių g. 53 Jonava LT-55198,Tai architektūros paminklas – renesansinio stiliaus su gotikos ir klasicizmo elementais. Bažnyčią 1622 m. pastatė didikas Andrejus Skarulskis po kelionės į Palestiną kurioje lydėjo kunigaikštį Mikalojų Kristupą Radvilą Našlaitėlį.,,,1,,,,,3
528509.8772,6099016.755,739,Tartoko piliakalnis,[],3/17/2014,,,Tartokų piliakalnis yra kairiajame Lomenos upės krante miško pakraštyje. Tarp vietinių gyventojų sklando legenda apie šį piliakalnį kad religingi žmonės aukodavo čia gyvulius juos degindavo. Piliakalnis nuo tų laikų pavadintas Koplyčk,,,10,,,,,5
436582.8631,6066617.557,740,Sūdavos krašto muziejus,"[{'id':2, 'name': 'Vilkaviskio_turizmo_informacijos_centras_Vsi'}]",3/12/2014,,Rementiškių g. 13 Sūdavos k. Vilkaviškio r.,Rementiškių dvaro pastate įsikūręs muziejus veikia nuo 2002 m. čia saugomas krašto paveldas: buities daiktai audiniai knygos. Viso surinkta daugiau kaip dvidešimt septyni tūkstančiai eksponatų.,,,8,,,,,5
433160.2648,6063611.705,741,Klausučių parkas,"[{'id':2, 'name': 'Vilkaviskio_turizmo_informacijos_centras_Vsi'}]",3/12/2014,,Klausučių k. Vilkaviškio r.,"Parkas pavadintas ""Atgimimo"" parku. Čia visi gali žaisti futbolą tinklinį krepšinį ar ramiai pasivaikščioti. Parko vaizdą papildo sutvarkytas vandens telkinys.",,,9,,,,,1
530547.173,6119581.535,742,Piliakalnių piliakalnis,[],3/17/2014,,,Piliakalnis įrengtas atskiroje kalvoje. Išliko tik 12x6 m dydžio centrinė aikštelės dalis ir pylimų Š pusė kita sunaikinta XIX a. pabaigoje ¬ XX a. kasant karjerą.Piliakalnis datuojamas I tūkst.,,,10,,,,,1
526049.2473,6101728.739,743,Ruklos piliakalnis,[],3/17/2014,,,Piliakalnis yra prie pat kelio Jonava-Žasliai Ruklos miestelio teritorijoje. Piliakalnio išorė išvaizda bei vietovės istorinė situacija byloja kad apstatytas greičiausiai XIV a. viduryje kai Paneriais labai suintensyvėjo kryžiuočių puolimai,,,10,,,,,4
507091.8136,6098712.483,744,Mažieji Žinėnai,[],3/17/2014,,,Vadinamas Pilma įsiterpęs tarp Neries ir Šlėnos upelio santakos. Visą rytinę piliakalnio dalį ilgainiui nuplovė Neris kartu atverdama didžiulę Andriuškonių atodangą nūnai saugomą gamtos paminklą. Išliko maždaug 120-70 m. aikštelės,,,10,,,,,2
520975.8517,6107450.365,745,Lokenėliai,[],3/17/2014,,,Nustatyta kad piliakalnio vietoje gyventa I¬II a. po pylimu rastas brūkšniuotos keramikos kultūrinis sluoksnis su židiniu stulpavietėmis.,,,10,,,,,2
521260.2316,6106369.54,746,"Nuotykių parkas ""Lokės pėda""",[],3/13/2014,3/17/2014,,Galimybė šauniai praleisti laisvalaikį su draugais bendradarbiais ar šeima nuotykių slėpinius saugančioje gamtoje.,http://www.lokespeda.lt/nuotykiu-parko-kontaktai,,11,,,,,3
319833.6303,6179007.241,747,Pastatas,[],3/18/2014,,Liepų g. 5,Vertingas kaip vienas iš nedaugelio išlikusių VIII a. statytų pastatų. Pirminė pastato paskirtis buvo karčema o XX a. pirmojoje pusėje jau buvo nuomojamasis namas. Rekonstruotas 1929 ir 1950 metais įrengti butai. Restauruotas 2000 - 2001 meta,http://www.biblioteka.lt/paveldas/statiniai/S335.htm,,1,,,,,5
319880.9908,6178978.666,748,Pastatas,[],3/18/2014,,Liepų g. 10,,http://www.biblioteka.lt/paveldas/statiniai/S384.htm,,1,,,,,2
319895.0137,6178987.662,749,Rezidencinė vila,[],3/18/2014,,Liepų g. 12,"Buvusi turtingo anglų kilmės pirklio J. Simpsono užmiestinė vila – rezidencija pastatyta 1820 m. pagal anglų architekto projektą.
Pastate ryškūs centrinės kompozicijos principai būdingi Klaipėdos XVIII a.IIp.–XIX a.pab. neoklasicizmo sti",http://www.biblioteka.lt/paveldas/statiniai/S336.htm,,1,,,,,4
319783.8885,6178983.164,750,Administracinis pastatas,[],3/18/2014,,Herkauas Manto g. 2,Trijų aukštų su mansarda ir pusrūsiais pastatas kurio dalis pakelta ant kolonų. Jo architektūroje susipynusios retrospektyvinės tendencijos dalis elementų paimti iš šiaurietiškosios gotikos. Pirminė jo paskirtis - miesto taupomoji kasa,http://www.biblioteka.lt/paveldas/statiniai/S352.htm,,1,,,,,5
320020.0986,6178488.919,751,Namas,[],3/18/2014,,Vežėjų g. 2,Plytų mūro vieno aukšto su pusrūsiu ir mansarda pastatas. Tai pasiturinčio miestiečio gyvenamasis namas statytas pagal vėlyvojo baroko stilių ir priklausė gydytojui Gordakui Gordack. Nuo 1858 m. priklausė lietuvių liuteronų bažnyčios kl,http://www.biblioteka.lt/paveldas/statiniai/S361.htm,,1,,,,,4
319451.5079,6178415.1,752,Pasukamas tiltas,[],3/18/2014,,Žvejų g.,Unikalus kaltinės geležies techninis įrenginys. Konsolinis pasukamasis tiltas yra ant perkasos jungiančios Danės upę su pilies fosa. Jo nešančios santvaros – daugiaspragotinės. Pasukimo mechanizmas – rankinis. Ramtas – plytinis ant grani,http://www.biblioteka.lt/paveldas/statiniai/S96.htm,,1,,,,,5
319998.4027,6177439.579,753,Pastatas,[],3/18/2014,,Nemuno g. 2A,,http://www.biblioteka.lt/paveldas/kompleks/G82K.htm,,1,,,,,3
320005.8111,6177398.304,754,Pastatas,[],3/18/2014,,Nemuno g. 2B,,http://www.biblioteka.lt/paveldas/kompleks/G82K.htm,,1,,,,,1
320141.278,6178427.536,755,Pastatų kompleksas,[],3/18/2014,,Tiltų g. 26A,,http://www.biblioteka.lt/paveldas/kompleks/G219K.htm,,1,,,,,5
319590.9436,6179583.767,756,Spirito-alaus gamyklos pastatų kompleksas,[],3/18/2014,,Herkaus Manto g. 38,,http://www.biblioteka.lt/paveldas/kompleks/G231K.htm,,1,,,,,1
319667.1437,6179601.23,757,Spirito-alaus gamyklos pastatų kompleksas,[],3/18/2014,,Šaulių g. 25,,http://www.biblioteka.lt/paveldas/kompleks/G231K.htm,,1,,,,,3
469532.6215,6027050.552,758,Krosnos Šv. Apaštalo Evangelisto Mato bažnyčia,[],3/18/2014,,Krosnos sen. Lazdijų r. sav.,Krosnos Šv. Apaštalo Evangelisto Mato bažnyčia pastatyta 1842 m. Apie 1655 m. Krosnoje buvo ąžuolinė koplyčia. 1959 m. bažnyčia dar kartą suremontuota.,,,1,,,,,4
546744.7678,6230386.539,759,Biržų pilis,[],3/13/2014,3/13/2014,J.Radvilos g. 3 Biržai,Biržų pilis randasi Širvėnos ežero pietinėje pakrantėje. Pilyje įrengtas Biržų krašto muziejus „Sėla“ ir biblioteka. Pilis yra bastioninio tipo tvirtovė geriausiai išsilaikiusi šiaurės rytų Europoje ir vienintelė Lietuvoje.,http://www.visitbirzai.lt/lt/birzu_pilis,,4,,,,,1
547170.1154,6230385.06,760,Paminklas poetui Juliui Janoniui,[],3/13/2014,,J. Janonio a. Biržai,Paminklas poetui 1896-1917  kovojusiam už socialinę nelygybę buvo pastatytas 1976 m. garbingiausioje miesto aikštėje. Skulptorius K. Bogdonas archit. V. Brėdikis,http://www.visitbirzai.lt/lt/paminklai_skulpturos,,1,,,,,5
547004.4859,6229907.221,761,Biržų turizmo informacijos centras,[],3/13/2014,,J. Janonio g. 2 Biržai LT-41148,,http://www.visitbirzai.lt/,,6,,,,,1
543095.2593,6230553.335,762,Karvės ola,[],3/13/2014,3/13/2014,Karajimiškio kraštovaizdžio draustinis,„Karvės ola“ yra beveik apskrita piltuviška karstinė smegduobė. Speleologai mano kad jai – apie 200 metų. Jos skersmuo 10-12 metrų gylis – apie 126 m.,http://www.visitbirzai.lt/lt/karstines_igriuvos,,9,,,,,3
547661.9768,6232016.484,763,Astravo dvaras,[],3/13/2014,,Astravo g. 17 Biržai,Astravo dvaro sodyba – viena raiškiausių XIX a. romantizmo architektūros sodybų Lietuvoje. Išsidėsčiusi Astrave Širvėnos ežero pusiasalyje patogiai pasiekiama iš Biržų pėsčiomis Širvėnos ežero tiltu.,http://www.visitbirzai.lt/lt/astravo_dvaras,,1,,,,,2
546811.5316,6230364.064,764,Biržų pilies arsenalas,[],3/13/2014,,J.Radvilos g. 3 Biržai,,http://www.visitbirzai.lt/lt/muziejai,,8,,,,,4
547073.205,6230349.777,765,Paminklas žuvusiems už Lietuvos nepriklausomybę,[],3/13/2014,,Radvilos g. Biržai,Pastatytas 1931m. skulptorius Robertas Antinis vaizduojama jauna moteris prie kryžiaus su vainiku rankose liaudyje vadinta Birute todėl ir paminklas pavadintas Birutės vardu;1946m. susprogdintas 1990m. atstatytas.,http://www.visitbirzai.lt/lt/paminklai_skulpturos,,1,,,,,5
547718.7695,6231216.533,766,Pesčiųjų tiltas per Širvėnos ežerą,[],3/13/2014,,,Per ežerą nutiestas 525 m ilgio pėsčiųjų tiltas jungiantis Biržus su Astravu. Astravo dvarą,http://www.visitbirzai.lt/lt/pesciuju_tiltas,,1,,,,,1
546396.6439,6230017.704,767,Biržų siaurukas,[],3/13/2014,,Kęstučio g. 22 Biržai,,,,1,,,,,1
546971.7482,6230289.452,768,Šv. Jono krykštytojo Biržų parapijos bažnyči,[],3/13/2014,,Vytauto g. 2,XIX a. statyta bažnyčia – halinė turinti baroko ir klasicizmo  bruožų. Ją sudaro trys altoriai su įspūdingais paveikslais. 1879 m. bažnyčia konsekruota. Jos fundatorius grafas Jonas Tiškevičius architektas Laurynas Cezaris Anikinis. 1901m,http://www.visitbirzai.lt/lt/baznycios,,1,,,,,2
547046.6254,6230718.342,769,Evangelinkų reformatų bažnyčia,[],3/13/2014,,Reformatų g. 3 Biržai,1874m. Biržų evangelikų reformatų parapijiečių lėšomis buvo pastatyta nauja mūrinė  neogotikos stiliaus bažnyčia primenenti Radvilas kurie rėmė ir platino šį tikėjimą. Ji tapo Šiaurės lietuvos reformacijos centru.,http://www.visitbirzai.lt/lt/baznycios,,1,,,,,4
520819.7473,6107134.188,770,Gudžionių piliakalnis,[],3/17/2014,,,Plyti Jonavos rajone piečiau Gudžionių kaimo. Siekia 682 metrų aukštį santykinis aukštis yra 30 metrų. Piliakalnių kompleksas datuojamas I tūkstantmečiu -¬ XIV amžiumi. Piliakalnio vakarinėje papėdėje yra senovės gyvenvietės liekanų,,,10,,,,,2
519422.7445,6105525.518,771,Laukagalių piliakalnis,[],3/17/2014,,,Dabar jis apaugęs krūmais V šlaito dalis dirvonuoja. 1 km į PR kitame Neries krante buvo Skarulių pilkapiai kurių vieta tyrinėta 1999 ir 2001 m. Piliakalnis datuojamas I tūkst. -¬ II tūkst. pradžia.,,,10,,,,,5
520459.9132,6109880.568,772,Paberžės piliakalnis,[],3/17/2014,,,Piliakalnį sudaro trys kalnai. Prie jo vyksta kaimo bendruomenės renginiai ir šventės. Šlaitai vidutinio statumo iki 7 m aukščio. Piliakalnis datuojamas I tūkst.,,,10,,,,,4
313649.66,6141148.572,773,Preilos etnografinės kapinės,"[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}]",3/17/2014,9/29/2014,Preilos gyvenvietės centrinėje dalyje Neringos sav.,XIX – XX a. veikusiose Preilos etnografinėse kapinėse yra išlikusių originalių šiam kraštui būdingų antkapinių paminklų.,http://www.visitneringa.com/lt/main/places?id=58935,Preila ethnographic cemetery,2,The central part of Preila settlement Neringa,In the old Preila cemetery from 19th – 20th centuries are remained the original monuments typical to this region.,http://www.visitneringa.com/lt/main/places?id=58935,,1
513554.2744,6115979.226,774,Žeimių piliakalnis Skaistakalnis,[],3/17/2014,,,"Rytiniame piliakalnio krašte stovi sodyba. Piliakalnio kraštai apaugę lapuočiais.
Piliakalnis datuojamas II tūkstantmečio pradžia.
Manoma kad ant šio piliakalnio stovėjusi medinė Žeimių pilis kurią kryžiuočiai sudegino XIV a.",,,10,,,,,1
318702.5553,6161171.371,775,Gintaro įlanka,"[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}]",3/17/2014,9/29/2014,Juodkrantės gyvenvietės šiaurinėje dalyje Neringos sav.,Ramaus užutėkio vietoje 19 a. pab. virė gyvenimas – buvo kasamas gintaras. Mūsų laikais daugiau nei dešimtmetį kiekvieną vasarą įlanka pasipuošia nendrinėmis skulptūros kurios per rudens lygiadienį sudeginamos.,http://www.visitneringa.com/lt/main/places?id=43558,The Amber bay,9,The northern part of Juodkrantė settlement Neringa,: In the late 19th century amber was excavating in a small bay of Curonian lagoon in Juodkrantė. Nowadays the bay is used for an annual event where sculptures made of reeds are burned. It occurs on autumn equinox.,http://www.visitneringa.com/lt/main/places?id=43558,,1
524966.7213,6214568.714,776,Žalsvasis šaltinis,[],3/17/2014,,Kalno g. kairysis Lėvens upės krantas Pasvalys,Žalsvasis šaltinis - unikalus mineralinio vandens šaltinis ištryškęs smegduobėje. Tai didžiausias šaltinis Pasvalio rajone. Debitas – 8 – 12 l/s. Kalno g.,http://www.pasvaliomuziejus.lt,,9,,,,,2
590373.0555,6122748.908,777,Molėtų turizmo ir verslo informacijos centras,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Adresas: Inturkės g. 4 LT-33141 Molėtai,,http://www.infomoletai.lt/,,6,,,,,4
590393.693,6122731.445,778,Molėtų krašto muziejus,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Adresas: Inturkės g. 4 LT-33141 Molėtai,Po vienu stogu su kitomis įstaigomis įkurta Molėtų krašto muziejaus etnografinė ekspozicija kurią sudaro duonos kepimo maisto gamybos linų apdirbimo audimo metrologijos buities istorijos bei meno eksponatai.,http://www.muziejus.moletai.lt/,,8,,,,,1
590572.0225,6122998.146,779,Molėtų šv. apaštalų Petro ir Povilo bažnyči,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Jono Pauliaus II-ojo g. 1 Molėtai,Bažnyčia neobaroko stiliaus lotyniško kryžiaus plano su 2 aukštais bokštais ir išsikišusiu fasadu. Bažnyčios vidus jaukus šviesus. Altoriai ir vargonų prospektas neoklasicistiniai. Bažnyčioje yra 12 reikšmingų dailės vertybių,,,1,,,,,1
590316.9637,6122724.566,780,Žydų prekybiniai pastatai,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,3/12/2014,Vilniaus g. 42 Molėtai,"Iki šių dienų išlikęs XIX a. pabaigos - XX a. I pusės raudonų plytų pastatas kuriame iki 1940 metų veikė privačios žydų parduotuvės.
Tradicinių žydų prekybos namų Vakarų Europoje išliko nemažaio  Lietuvoje - tik Molėtuose.",,,1,,,,,1
598741.8479,6132210.544,781,Etnokosmologijos muziejus,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Kulionių k. Čiulėnų sen. Molėtų r.,Lietuvos etnokosmologijos muziejus yra pirmas ir vienintelis tokio pobūdžio muziejus pasaulyje. Vyksta įdomiausių naktinio dangaus objektų stebėjimai pro vienintelį šiaurės Europoje 80 cm skersmens teleskopą.,http://www.etnokosmomuziejus.lt/,,8,,,,,2
599220.7447,6132289.39,782,Astronomijos observatorija,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,3/12/2014,Kulionių k. Čiulėnų sen. Molėtų r.,Astronomijos observatorijoje lankytojai supažindinami su astronomų darbu jų naudojamais prietaisais astronomijos raida stebėjimo būdais teleskopais dangaus objektų įvairove ir kt.,http://www.astro.lt/mao/,,8,,,,,2
582162.5134,6135849.29,783,Alantos bažnyčia,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Alanta Molėtų r.,Bažnyčia neoromaninė lotyniško kryžiaus plano halinė su pusapskrite apside dviem 51 m aukščio fasado bokštais. Vidus 3 navų. Šventoriaus tvora akmenų mūro.,,,1,,,,,4
581992.6506,6135842.94,784,Alantos smuklė,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Alanta Molėtų r.,Alantos smuklė statyta XVIII a. I pusėje ilgo stačiakampio plano su ašine kompozicija susidėjusi iš dviejų dalių: gyvenamosios ir ratinės. Viduryje buvusi priemenė jungė ratinę smuklės salę ir kitas gyvenamąsias patalpas.,,,1,,,,,5
581991.0631,6135663.023,785,Žydų sinagoga,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Alanta Molėtų r.,Sinagoga sprendžiant iš formų statyta XIX a. II pusėje. Jos fasadus skaido sąvaržos vyrų salės langai pusapskričių arkų apjuosti profiliuotais apvadais dviaukštės dalies – nedideli stačiakampiai.,,,1,,,,,3
584048.2026,6135391.296,786,Alantos dvaras,"[{'id':9, 'name': 'Moletu_turizmo_ir_verslo_informacijos_centras_Vsi'}]",3/12/2014,,Naujasodžio k.  Parko g. 5 Alantos sen. Molėtų r.,Neoklasicistinio stiliaus dvaro pastatai pastatyti XIX amžiaus viduryje. Alantos dvaras garsėjo turtais puošniu interjeru didžiuliais sietynais prabangiais baldais rytietiškom porceliano ir vėduoklių kolekcijom.,,,8,,,,,5
543008.1943,6230924.442,787,Pažintinis-geologinis takas,[],3/13/2014,,Karajimiškio kraštovaizdžio draustinis,Pėsčiųjų takas įrengtas 25 ha ploto teritorijoje santakinio grunto danga. Bendras ilgis 700 m. Geologinį taką sudaro pažintinis takas laiptai ir liepteliai bei informaciniai ženklai.,http://www.visitbirzai.lt/lt/pazintiniai_takai,,9,,,,,2
539668.8814,6228127.874,788,Švč. Trejybės Pabiržės parapijos bažnyčia,[],3/13/2014,,Bažnyčios a. 1 Pabiržė,1910 m. klebono Antano Rumševičiaus rūpesčiu išmūryta raudonų plytų bažnyčia.,http://www.visitbirzai.lt/lt/baznycios,,1,,,,,3
543502.4995,6233722.072,789,Kirkilų karstiniai ežerėliai,[],3/13/2014,,Kirkilų k. Biržų r.,Pasivaikščiojimo takas - tai puiki galimybė stebėti šiuos unikalius vandens telkinius iš labai arti. Tai unikalus reiškinys Europoje nes ežerėliuoe galima aptikti žaliųjų ir purpurinių sieros bakterijų kolonų kurių dar randama tik Itali,http://www.visitbirzai.lt/lt/gamtos_objektai,,9,,,,,5
537447.1371,6239616.29,790,Butautų dvaras,[],3/13/2014,,Butautų k. Biržų r.,Butautų dvaras - yra šiaurės Lietuvoje Biržų rajone. Šalia dvaro yra parkas tvenkinys.,,,1,,,,,4
539561.1622,6232016.118,791,Takas užubalių telmologiniame draustinyje,[],3/13/2014,,Užubalių k. Biržų r.,Užubalių telmologinis draustinis - tai kažkada veikęs durpynas. Šiandien čia - daugybės vandens ir sausumos augalų bei gyvūnų rojus.,http://www.visitbirzai.lt/lt/gamtos_objektai,,9,,,,,4
319754.6838,6178529.659,792,Klaipėdos dramos teatras,[],3/13/2014,,Teatro a.,Teatro aikštė yra Klaipėdos miesto širdis. Tai mėgstama klaipėdiečių ir jų svečių susibūrimo vieta. Teatro aikštė lyg koks magnetas traukte traukia žmones. Čia vyksta įvairūs koncertai Tarptautinis Pilies Džiazo Festivalis Jūros šv,,,1,,,,,2
547512.1718,6252179.261,793,Nemunėlio - Apasčios santaka,[],3/13/2014,,Nemunėlio Radviliškis Biržų r.,Vaizdingame slėnije galima pasigrožėti Nemunėlio ir Apaščios upių santakos vaizdu. Nemunėlio Radviliškio sen. Biržų r.,http://www.visitbirzai.lt/lt/gamtos_objektai,,9,,,,,3
319922.6945,6178427.795,794,Aukščiausias fachverkinis sandėlys,[],3/13/2014,,Aukštoji g. 2,Tai gražiausias XVIII a. fachverkinis sandėlis. Klaipėdoje fachverkas buvo ypač populiarus praėjusio amžiaus pirmojoje pusėje kai Napoleono karų metu uostamiestyje suklestėjo prekyba o kaupiamas kapitalas teigiamai stimuliavo miesto augimą.,,,1,,,,,4
549755.843,6253687.389,795,Muoriškių atodanga,[],3/13/2014,,Nemunėlio Radviliškio sen. Muoriškių k. Biržų r.,Atodanga yra natūrali atsiradusi kaip Nemunėlio upės ilgalaikės giluminės ir šoninės erozijos  pasekmė. Įspūdingiausias stačiasienės atkarpos ilgis palei Nemunėlio upę siekia 80 m atodangos aukštis apie 75 m.,http://www.visitbirzai.lt/lt/gamtos_objektai,,9,,,,,5
320010.8009,6178444.993,796,Meno kiemas,[],3/13/2014,,Daržų g. 10,Originalūs kitur nesutinkami yra Klaipėdos fachverkiniai sandėliai kurie buvo dengiami lenktais vienšlaičiais stogais ir kurie padėdavo išgauti maksimalią erdvę palėpėje leido sutalpinti daugiau prekių.,,,1,,,,,5
553364.7669,6254100.14,797,Tabokinės atodanga,[],3/13/2014,3/13/2014,Nemunėlio Radviliškio sen. Tabokinės k. Biržų r.,Tabokinės atodangoje devoninių uolienų vertikalios sienos yra išsidėsčiusios dviem lygiais ir ne ištisai. Viršutinis skardis įspūdingas tuo kad jo siena paprastai siekia iki 3 - 4 m. aukštį .,http://www.visitbirzai.lt/lt/gamtos_objektai,,9,,,,,2
